"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-10-20","0.00",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-10-22",,,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-10-23","0.00",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-10-24","1.06",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-10-25","0.05",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-10-30",,,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-10-31","1.71",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-11-01","0.10",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-11-02","0.00",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-11-03","0.00",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-11-17",,,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-11-18","0.00",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-11-19","0.00",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-11-20","0.00",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-11-21","0.00",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-11-22","0.35",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-11-23","0.47",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-11-24","0.00",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-11-25","0.54",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-11-26","0.00",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-11-27","0.00",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-11-28","0.06",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-12-13",,,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-12-14","0.00",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-12-15","0.00",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-12-16","0.00",,,
"CA1BC000072","VANCOUVER 3.4 WNW, BC CA","49.2588589","-123.1563645","156.1","2022-12-31",,,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-01","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-02","0.03",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-03","0.53",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-04","0.16",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-05","0.24",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-06","0.67",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-07","0.52",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-08","0.06",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-09","0.15",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-10","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-11","0.27",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-12","0.87",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-13","0.57",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-14","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-15","0.04",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-16","0.02",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-17","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-18","0.24",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-19","0.03",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-20","0.63",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-21","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-22","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-23","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-24","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-25","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-26","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-27","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-28","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-29","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-30","0.26",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-01-31","0.48",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-01","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-02","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-03","0.28",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-04","0.24",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-05","0.02",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-06","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-07","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-08","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-09","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-10","0.09",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-11","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-12","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-13","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-14","0.17",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-15","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-16","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-17","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-18","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-19","0.02",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-20","0.06",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-21","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-22","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-23","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-24","0.04",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-25","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-26","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-27","0.39",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-02-28","0.62",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-01","0.18",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-02","0.35",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-03","0.12",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-04","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-06","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-07","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-08","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-09","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-10","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-11","0.08",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-12","0.50",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-13","0.08",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-14","0.35",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-15","0.96",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-16","0.09",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-17","0.03",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-18","0.72",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-19","0.09",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-20","0.13",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-21","0.93",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-22","0.17",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-23","0.25",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-24","0.08",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-25","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-26","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-27","0.24",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-28","0.17",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-29","0.09",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-30","0.05",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-03-31","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-01","0.10",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-02","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-03","0.64",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-04","0.05",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-05","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-06","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-07","0.09",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-08","0.13",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-09","0.24",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-10","0.12",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-11","0.09",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-12","0.05",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-13","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-14","0.02",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-15","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-16","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-17","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-18","0.22",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-19","0.23",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-20","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-21","0.24",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-22","0.03",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-23","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-24","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-25","0.17",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-26","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-27","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-28","0.16",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-29","0.51",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-04-30","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-01","0.15",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-02","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-03","0.17",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-04","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-05","0.35",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-06","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-07","0.30",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-08","0.14",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-09","0.10",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-10","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-11","0.02",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-12","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-13","0.09",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-14","0.09",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-15","0.59",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-16","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-17","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-18","0.24",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-19","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-20","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-21","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-22","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-23","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-24","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-25","0.07",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-26","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-27","0.77",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-28","0.06",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-29","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-05-30","0.27",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-01","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-02","0.03",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-03","0.02",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-04","0.41",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-05","0.15",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-06","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-07","0.07",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-08","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-09","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-10","0.87",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-11","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-12","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-13","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-14","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-15","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-16","0.02",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-17","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-18","0.02",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-19","0.06",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-20","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-21","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-22","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-23","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-24","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-25","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-26","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-27","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-28","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-29","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-06-30","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-01","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-02","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-03","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-04","0.34",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-05","0.02",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-06","0.24",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-07","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-08","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-09","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-10","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-11","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-12","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-13","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-14","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-15","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-16","0.28",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-17","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-18","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-19","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-20","0.00",,,
"CA1BC000051","TSAWWASSEN 1.3 W, BC CA","49.019534","-123.097592","6.4","2022-07-21","0.00",,,
